offering_id,hotel,city,avg_rating,sentiment_score,pros,cons,n_reviews
AVwdggVGIN2L1WUfwgeD,Alpine Motel,Abingdon,3.6667,0.6667,"['clean rooms', 'comfortable', 'view', 'good wifi', 'value']","['small rooms', 'slow wifi', 'broken']",3
AVwdgx7y_7pvs4fz6nah,Best Western Plus Deridder Inn & Suites,DeRidder,4.0,0.75,"['clean rooms', 'friendly staff', 'location', 'comfortable']",[],1
AVwdh6K4ByjofQCxqA0x,Seacrest Oceanfront Hotel,Pismo Beach,4.5122,0.878,"['friendly staff', 'view', 'food', 'location', 'clean rooms', 'comfortable']","['noisy rooms', 'slow wifi', 'small rooms']",41
AVwdhGiz_7pvs4fz6qjS,Quality Inn,Orange City,2.75,0.4375,"['food', 'location']","['cleanliness', 'slow wifi']",4
AVwdhNIDByjofQCxp6FY,Hotel Red,Madison,4.5,0.875,"['location', 'food', 'clean rooms', 'friendly staff', 'comfortable']",['noisy rooms'],12
AVwdhaD_ByjofQCxp8Ff,The Hideout Lodge Guest Ranch,Shell,5.0,1.0,"['clean rooms', 'comfortable', 'food']",[],2
AVwdhhJP_7pvs4fz6u1m,Hampton Inn Suites Blythe,Blythe,4.5,0.875,"['clean rooms', 'food', 'comfortable', 'friendly staff', 'location']",[],2
AVwdhhar_7pvs4fz6u49,Super 8 Forney,Forney,3.5,0.625,"['clean rooms', 'friendly staff', 'comfortable']",[],2
AVwdhhvR_7pvs4fz6u8C,The Charles Hotel,Cambridge,4.6923,0.9231,"['friendly staff', 'location', 'comfortable', 'food', 'clean rooms', 'view']",['small rooms'],13
AVwdhoAukufWRAb56wPX,Kelleys Island Venture Resort,Kelleys Island,4.0,0.75,"['clean rooms', 'friendly staff', 'comfortable', 'view']",[],1
AVwdhpyykufWRAb56wlT,Indigo Inn,Charleston,4.0,0.75,"['food', 'location', 'clean rooms', 'comfortable', 'friendly staff', 'value']","['cleanliness', 'small rooms', 'noisy rooms']",7
AVwdhqELIN2L1WUfwrpG,Comfort Inn & Suites,Washington,2.0,0.25,[],[],1
AVwdhv9bIN2L1WUfwsbJ,Courtyard Boston Andover,Andover,4.5,0.875,"['comfortable', 'clean rooms', 'location', 'friendly staff', 'food']",[],2
AVwdi6wZ_7pvs4fz68lI,Relax Inn,Oakley,5.0,1.0,"['clean rooms', 'comfortable']",[],1
AVwdiEWP_7pvs4fz60Lc,The Capri Hotel,Ojai,3.3333,0.5833,"['comfortable', 'food']","['cleanliness', 'broken']",3
AVwdiI4k_7pvs4fz6013,Pioneer Motel and Cottages,Cherokee,4.5,0.875,"['comfortable', 'clean rooms', 'friendly staff', 'view']",[],2
AVwdiJBp_7pvs4fz603a,Best Western Of Hope,Hope,5.0,1.0,['value'],[],1
AVwdiL2cIN2L1WUfwwW9,Residence Inn Fort Worth Cultural District,Fort Worth,4.0,0.75,"['friendly staff', 'comfortable']",[],4
AVwdiQCbIN2L1WUfwxIt,Comfort Suites-regency Park,Cary,4.3333,0.8333,"['clean rooms', 'comfortable', 'food', 'friendly staff', 'location']",[],3
AVwdiY_dkufWRAb563jq,Hilton Garden Inn Buffalo Downtown,Buffalo,4.0,0.75,"['friendly staff', 'clean rooms', 'location', 'comfortable', 'value']",[],3
AVwdiiNakufWRAb564_3,Hilton Garden Inn Tallahassee Central,Tallahassee,4.1,0.775,"['friendly staff', 'location', 'clean rooms', 'food', 'comfortable']","['expensive', 'cleanliness', 'small rooms']",10
AVwdik7FByjofQCxqHmQ,Git's Big Sky Motel,Columbus,3.0,0.5,[],[],1
AVwdiqKWByjofQCxqIWs,Best Western Plus Rama Inn,Redmond,3.5,0.625,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'food', 'good wifi']","['noisy rooms', 'slow wifi']",6
AVwdirvhkufWRAb566YH,Americas Best Value Inn & Suites-eureka,Eureka,5.0,1.0,"['clean rooms', 'friendly staff', 'location']",[],1
AVwdis24IN2L1WUfw1tE,Best Western Lake Conroe Inn,Montgomery,4.25,0.8125,"['friendly staff', 'comfortable', 'food', 'clean rooms', 'view', 'location']",['noisy rooms'],4
AVwditu0_7pvs4fz66oo,The Eleven Inn,Balmorhea,4.4,0.85,"['friendly staff', 'clean rooms', 'comfortable', 'value']",[],5
AVwdiv_oIN2L1WUfw2ST,Best Western Greentree Inn & Suites,Oklahoma City,5.0,1.0,['friendly staff'],[],1
AVwdj5J_kufWRAb57GTN,Rodeway Inn,Gainesville,1.5,0.125,[],"['cleanliness', 'broken']",2
AVwdjJDaIN2L1WUfw53Z,The Benson Hotel,Portland,4.3478,0.837,"['food', 'friendly staff', 'comfortable', 'clean rooms', 'location', 'value']","['small rooms', 'broken', 'noisy rooms']",23
AVwdjKWnIN2L1WUfw6Er,Motel 6 Grand Rapids - Airport,Grand Rapids,3.0,0.5,[],[],1
AVwdjQc8IN2L1WUfw66M,Wingate by Wyndham Frisco,Frisco,1.0,0.0,[],[],1
AVwdjT8ckufWRAb57AZm,Ramona Lake Cabins,Red Feather Lakes,4.0,0.75,"['comfortable', 'view']",[],1
AVwdjTj2_7pvs4fz7ATC,Baymont Inn & Suites Celebration,Kissimmee,3.5938,0.6484,"['food', 'friendly staff', 'clean rooms', 'location', 'comfortable', 'good wifi']","['broken', 'cleanliness', 'noisy rooms', 'slow wifi', 'small rooms']",32
AVwdjWln_7pvs4fz7As6,Americas Best Value Inn Suites Grand Island,Grand Island,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable', 'food']",[],1
AVwdj_8FIN2L1WUfxCf1,Days Inn Perry Near Fairgrounds,Perry,2.0,0.25,[],['cleanliness'],2
AVwdjdgQIN2L1WUfw8zO,The Norwood Inn,Norwood,5.0,1.0,"['comfortable', 'friendly staff', 'location']",[],2
AVwdjhx2IN2L1WUfw9fj,The Mountain Inn,Killington,3.0,0.5,"['clean rooms', 'friendly staff', 'location', 'comfortable']",[],2
AVwdjn76ByjofQCxqRer,Courtyard Phoenix North/Happy Valley,Phoenix,4.0,0.75,"['clean rooms', 'friendly staff', 'food', 'value']",[],1
AVwdjz2H_7pvs4fz7FZA,Nobu Hotel at Caesars Palace,Las Vegas,5.0,1.0,"['location', 'comfortable', 'clean rooms', 'friendly staff']",[],2
AVwdk4zOByjofQCxqeEN,Motel 6 Atlanta Downtown,Atlanta,3.4545,0.6136,"['location', 'friendly staff', 'clean rooms', 'value', 'comfortable', 'food']","['noisy rooms', 'expensive', 'broken', 'small rooms']",11
AVwdkA2NByjofQCxqVnd,McMenamins Hotel Oregon,McMinnville,3.5,0.625,"['friendly staff', 'food', 'location']",['small rooms'],8
AVwdkDeyByjofQCxqWDs,Cinnamon Morning Bed & Breakfast,Albuquerque,5.0,1.0,"['location', 'comfortable']",[],1
AVwdkDuP_7pvs4fz7H-Z,Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,Columbus,3.9,0.725,"['food', 'friendly staff', 'clean rooms', 'location', 'comfortable', 'good wifi']","['rude staff', 'small rooms']",10
AVwdkIHeIN2L1WUfxD0o,Courtyard Newport News Airport,Newport News,5.0,1.0,"['clean rooms', 'friendly staff', 'location', 'comfortable']",[],2
AVwdkR_b_7pvs4fz7KEE,Crowne Plaza Columbus-Downtown,Columbus,4.4286,0.8571,"['clean rooms', 'friendly staff', 'location', 'food', 'comfortable', 'view']",['slow wifi'],7
AVwdkZON_7pvs4fz7LES,Econo Lodge,Escanaba,5.0,1.0,"['clean rooms', 'friendly staff', 'food']",[],1
AVwdkc9TIN2L1WUfxG-M,Grand Prix Motel,Daytona Beach,4.6667,0.9167,"['friendly staff', 'clean rooms']",['broken'],3
AVwdkcM1IN2L1WUfxG34,Courtyard Boston Marlborough,Marlborough,4.0,0.75,"['clean rooms', 'friendly staff']",['noisy rooms'],1
AVwdkhgoByjofQCxqanu,Hampton Inn Sulphur/Lake Charles Area,Sulphur,5.0,1.0,['friendly staff'],[],2
AVwdkhh-kufWRAb57MTg,Motel 6 Jaiden & Jiya LLC,Elk City,2.0,0.25,[],['cleanliness'],2
AVwdkiahkufWRAb57MdV,Coconut Waikiki Hotel,Honolulu,4.2571,0.8143,"['friendly staff', 'location', 'food', 'clean rooms', 'view', 'comfortable']","['small rooms', 'broken', 'noisy rooms', 'slow wifi', 'expensive']",35
AVwdkoMR_7pvs4fz7NUN,Econo Lodge,Cornersville,1.5,0.125,[],"['small rooms', 'broken', 'cleanliness']",2
AVwdksXZByjofQCxqcX2,La Quinta Inn & Suites Butte,Butte,4.4,0.85,"['friendly staff', 'comfortable', 'clean rooms', 'food', 'good wifi', 'location']",['slow wifi'],5
AVwdkucOkufWRAb57OSJ,Empress Hotel,New Orleans,1.6667,0.1667,[],['broken'],6
AVwdl0hzByjofQCxqnsx,Silver Sands Beach Resort,Key Biscayne,2.0,0.25,[],[],1
AVwdl53PIN2L1WUfxVsK,Red Roof Inn Rockford,Rockford,3.625,0.6562,"['comfortable', 'clean rooms', 'good wifi', 'value', 'friendly staff']","['small rooms', 'slow wifi', 'rude staff']",8
AVwdlCwiIN2L1WUfxMwl,Staybridge Suites Lincoln Northeast,Lincoln,4.5,0.875,"['clean rooms', 'friendly staff']",[],2
AVwdlSxoIN2L1WUfxPPR,Tropicana Motel,Wauchula,2.0,0.25,[],"['rude staff', 'broken']",2
AVwdlfmy_7pvs4fz7Vnl,Riviera Resort & Marina,DeLand,5.0,1.0,"['view', 'friendly staff', 'comfortable']",[],2
AVwdlvhPIN2L1WUfxT4z,Comfort Suites,Warner Robins,5.0,1.0,[],[],1
AVwdlxF6ByjofQCxqnI2,Hampton Inn & Suites Dallas/Cockrell Hill I-30,Dallas,4.5,0.875,"['friendly staff', 'food', 'location', 'comfortable', 'clean rooms', 'value']",[],4
AVwdlzJ5ByjofQCxqnfu,Americas Best Value Inn - Corpus Christi/Port Aransas,Port Aransas,4.0,0.75,"['friendly staff', 'location', 'comfortable', 'value']",[],1
AVwdm9yoByjofQCxqzbY,Econo Lodge,Findlay,2.5,0.375,[],[],2
AVwdmCSR_7pvs4fz7bSd,Best Western Cordelia Inn,Fairfield,3.6,0.65,"['friendly staff', 'food', 'clean rooms', 'location']",[],5
AVwdmE-MByjofQCxqqV1,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,Chicago,3.8571,0.7143,"['clean rooms', 'friendly staff', 'location', 'food', 'comfortable']",['noisy rooms'],7
AVwdmG6pByjofQCxqqlD,San Ramon Marriott,San Ramon,4.0,0.75,"['friendly staff', 'location', 'clean rooms', 'comfortable', 'food', 'view']",[],5
AVwdmUJzByjofQCxqs0x,Chalet Moosehead Lakefront Motel,Greenville Junction,5.0,1.0,"['friendly staff', 'value']",[],1
AVwdmVn6IN2L1WUfxaEp,Sanibel Inn,Sanibel,3.875,0.7188,"['friendly staff', 'location', 'view', 'clean rooms', 'comfortable', 'food']",['cleanliness'],8
AVwdmYcsIN2L1WUfxahW,Best Western Plus Burleson Inn Suites,Burleson,3.5,0.625,"['clean rooms', 'friendly staff', 'food']","['small rooms', 'slow wifi']",2
AVwdmbC0_7pvs4fz7fLt,Hilton Garden Inn Shreveport Bossier City,Bossier City,5.0,1.0,"['friendly staff', 'clean rooms', 'location', 'food']",[],4
AVwdmeaRByjofQCxqubL,Drury Plaza Hotel Indianapolis Carmel,Indianapolis,5.0,1.0,"['friendly staff', 'food']",[],1
AVwdmfCq_7pvs4fz7fzs,Best Western Fostoria Inn Suites,Fostoria,4.5,0.875,"['comfortable', 'location', 'food', 'clean rooms', 'friendly staff']",[],2
AVwdmhR8IN2L1WUfxb7b,Best Western Yuba City Inn,Yuba City,3.0,0.5,[],['noisy rooms'],1
AVwdmiPGByjofQCxqvFW,Holiday Inn Express White House,White House,4.0,0.75,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'food']",[],1
AVwdmkH7IN2L1WUfxcbW,Best Western Lake Okeechobee,Okeechobee,3.0,0.5,"['clean rooms', 'food']","['slow wifi', 'expensive']",2
AVwdmqiy_7pvs4fz7hqD,Holiday Inn Express and Suites,Farmington,4.0,0.75,[],['noisy rooms'],1
AVwdms0k_7pvs4fz7iCg,Best Western Plus Lake Elsinore Inn & Suites,Lake Elsinore,4.5,0.875,"['clean rooms', 'friendly staff', 'location', 'food', 'comfortable', 'view']",['slow wifi'],2
AVwdms1L_7pvs4fz7iCm,Comfort Inn,Wheelersburg,5.0,1.0,"['clean rooms', 'friendly staff', 'food']",[],1
AVwdmsxgIN2L1WUfxd2g,Drury Inn & Suites St Louis Fenton,Fenton,5.0,1.0,"['friendly staff', 'food', 'value']",[],1
AVwdn97zIN2L1WUfxqJg,Comfort Inn Red Hook,Brooklyn,5.0,1.0,"['clean rooms', 'friendly staff', 'food']",[],1
AVwdnFyXIN2L1WUfxhsE,Comfort Inn,Springfield,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable', 'food']",[],1
AVwdnUivByjofQCxq2vk,Inn On The Bayou,Lake Charles,4.0,0.75,"['clean rooms', 'location']",[],1
AVwdnVT4_7pvs4fz7oQP,Prospector Motel,Grand Junction,4.0,0.75,['clean rooms'],[],1
AVwdncSbByjofQCxq31y,Fairfield Inn Bozeman,Bozeman,3.0,0.5,"['clean rooms', 'friendly staff']",['expensive'],2
AVwdngfxkufWRAb57pgM,Hyatt Place Milford,Milford,4.5,0.875,"['clean rooms', 'food', 'friendly staff', 'comfortable', 'location']","['small rooms', 'noisy rooms']",6
AVwdnk8DByjofQCxq5QQ,Hawthorn Suites By Wyndham Tyler,Tyler,3.0,0.5,[],[],1
AVwdnkMSByjofQCxq5IK,Alpine River Suites,Helen,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable', 'food']",[],1
AVwdntpgByjofQCxq6jV,Hotel Warner,West Chester,4.6667,0.9167,"['friendly staff', 'location', 'food', 'clean rooms', 'comfortable']",[],3
AVwdnweuIN2L1WUfxn_p,Comfort Inn Lucky Lane,Flagstaff,3.6667,0.6667,"['friendly staff', 'location', 'comfortable']",[],3
AVwdnzQxkufWRAb57sZn,Comfort Suites-independence,Independence,4.25,0.8125,"['clean rooms', 'location', 'food', 'friendly staff', 'comfortable']",[],4
AVwdo1c0ByjofQCxrFpl,Budget Inn,Russellville,1.0,0.0,[],['rude staff'],1
AVwdo3L8_7pvs4fz73Bd,Best Western Blackwell Inn,Blackwell,5.0,1.0,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'food']",[],1
AVwdo7qA_7pvs4fz73x2,Bluffside Motel,Sister Bay,4.0,0.75,['friendly staff'],[],1
AVwdoF_SkufWRAb57vLK,Aloft Bolingbrook,Bolingbrook,5.0,1.0,['food'],[],1
AVwdoNzaIN2L1WUfxsq5,Campus Inn Motel,Baraboo,3.0,0.5,[],['broken'],1
AVwdoQnd_7pvs4fz7xO4,Home2 Suites by Hilton Edmond,Edmond,4.5,0.875,"['clean rooms', 'friendly staff', 'food', 'comfortable', 'value']","['cleanliness', 'small rooms']",4
AVwdoQs4IN2L1WUfxtHH,Chelsea Savoy Hotel,New York,4.0,0.75,"['clean rooms', 'friendly staff', 'view']",[],2
AVwdoTo5IN2L1WUfxtjk,Best Western Springfield West Inn,West Springfield,4.3333,0.8333,"['clean rooms', 'friendly staff', 'food', 'view']",[],3
AVwdoWqX_7pvs4fz7yJs,Ambassador Hotel,Milwaukee,2.8,0.45,"['friendly staff', 'food']","['broken', 'cleanliness']",5
AVwdoZ4oByjofQCxrBgf,The Lodge At Russell,Russell,2.0,0.25,[],"['cleanliness', 'broken']",1
AVwdodCOkufWRAb57y5T,BEST WESTERN Westfield Inn,Westfield,3.6667,0.6667,"['friendly staff', 'food', 'location', 'comfortable']",['noisy rooms'],3
AVwdogRjByjofQCxrCe9,Royal Motel,Prairieville,1.0,0.0,[],"['rude staff', 'cleanliness']",2
AVwdopzekufWRAb570nR,Palmeiras Beach Club at Grove Isle,Miami,1.0,0.0,[],['rude staff'],1
AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Seattle,4.0909,0.7727,"['friendly staff', 'location', 'food', 'view', 'comfortable', 'clean rooms']","['slow wifi', 'expensive', 'small rooms', 'rude staff', 'broken']",22
AVwdov0JIN2L1WUfxx7p,Quality Inn,Raynham,3.0,0.5,[],[],1
AVwdp57LIN2L1WUfx9jx,Residence Inn Allentown Bethlehem/Lehigh Valley Airport,Bethlehem,5.0,1.0,"['friendly staff', 'clean rooms', 'comfortable']",[],3
AVwdpG8dIN2L1WUfx1ku,Comfort Inn Suites,Sioux Falls,4.6667,0.9167,"['clean rooms', 'friendly staff', 'food', 'comfortable', 'value']",[],3
AVwdpQVj_7pvs4fz77D7,Gateway Lodge,Cooksburg,4.8,0.95,"['food', 'friendly staff', 'clean rooms']",[],5
AVwdpSmZIN2L1WUfx3Ti,Motel 6,Elkton,2.5,0.375,"['clean rooms', 'friendly staff', 'food']",['noisy rooms'],2
AVwdpW3VIN2L1WUfx33i,Residence Inn Dallas Richardson,Richardson,5.0,1.0,"['friendly staff', 'location']",[],1
AVwdp_FrkufWRAb58CGu,Best Western West Hills Inn,Chadron,5.0,1.0,"['clean rooms', 'friendly staff', 'location', 'comfortable']",[],1
AVwdp_SbIN2L1WUfx-UO,Days Inn Reading Wyomissing,Reading,3.75,0.6875,"['location', 'comfortable', 'friendly staff']",[],4
AVwdpk-ckufWRAb579_P,Baymont Inn & Suites Tampa near Busch Gardens / USF,Tampa,3.1429,0.5357,"['friendly staff', 'value', 'clean rooms', 'food', 'comfortable', 'location']","['slow wifi', 'noisy rooms', 'cleanliness']",14
AVwdpmKskufWRAb57-Mw,Mills Park Hotel,Yellow Springs,5.0,1.0,"['food', 'value', 'friendly staff']",[],2
AVwdps4gkufWRAb57_RI,Americas Best Value Inn Grand Junction,Grand Junction,4.0,0.75,"['clean rooms', 'friendly staff', 'good wifi']",['slow wifi'],1
AVwdptatkufWRAb57_Vx,Best Western Empire Towers,Sioux Falls,3.6667,0.6667,"['food', 'friendly staff', 'comfortable', 'clean rooms', 'good wifi']","['noisy rooms', 'cleanliness', 'slow wifi']",6
AVwdq1C9ByjofQCxrZiT,Caribbean Resort By The Ocean,Hollywood,3.8,0.7,"['location', 'view', 'clean rooms']",[],5
AVwdqAsJByjofQCxrRZ9,The Fargo Inn Suites,Fargo,3.5,0.625,"['clean rooms', 'food', 'friendly staff', 'value', 'comfortable']",['broken'],4
AVwdqDNv_7pvs4fz8DVi,Hilltop Motel,International Falls,4.0,0.75,[],['small rooms'],1
AVwdqGSCByjofQCxrSX9,University Inn Corvallis,Corvallis,5.0,1.0,['clean rooms'],[],1
AVwdqHqOIN2L1WUfx_tW,Rodeway Inn Boardwalk,Atlantic City,2.0,0.25,[],"['slow wifi', 'small rooms']",2
AVwdqHqb_7pvs4fz8ECS,Shamrock Country Inn,Shamrock,5.0,1.0,"['clean rooms', 'comfortable', 'value']",[],1
AVwdqNIvIN2L1WUfyAk0,Fairfield Inn & Suites Louisville Downtown,Louisville,3.625,0.6562,"['friendly staff', 'location', 'food', 'clean rooms', 'value']",['cleanliness'],8
AVwdqhloIN2L1WUfyDeb,The Parkside Inn,Santa Barbara,3.0,0.5,[],[],2
AVwdqlz8kufWRAb58IKh,Holiday Inn Express & Suites Austin South,Austin,4.6667,0.9167,"['clean rooms', 'location', 'friendly staff', 'food', 'comfortable']",[],3
AVwdqueOIN2L1WUfyFlr,Carroll House,Fullerton,5.0,1.0,[],[],1
AVwdqySTkufWRAb58KM0,Best Western Plus Wilmington/Carolina Beach,Wilmington,4.0,0.75,"['clean rooms', 'location', 'food']","['noisy rooms', 'cleanliness']",5
AVwdrHtckufWRAb58Ncf,Super 8 Columbia,Columbia,3.0,0.5,[],[],1
AVwdrL71kufWRAb58ONY,Baton Rouge Marriott,Baton Rouge,3.0,0.5,[],['expensive'],3
AVwdrRT__7pvs4fz8PwS,Best Western Inn of Chandler,Chandler,4.0,0.75,"['clean rooms', 'location', 'comfortable', 'food']",[],1
AVwdrUH9IN2L1WUfyLtz,Morongo Casino Resort & Spa,Cabazon,4.0,0.75,['comfortable'],[],1
AVwdreRhkufWRAb58RD3,Best Western Plus Goodman Inn & Suites,Horn Lake,4.0,0.75,"['clean rooms', 'friendly staff', 'location']",[],2
AVwdrmkuByjofQCxrhQ_,Courtyard by Marriott Medford Airport,Medford,4.0,0.75,"['clean rooms', 'location', 'comfortable', 'food']",[],1
AVwdrngDByjofQCxrhXl,Best Western Plus Stevenson Manor,Calistoga,4.3333,0.8333,"['location', 'comfortable', 'friendly staff', 'view', 'food']",[],3
AVwdruEyByjofQCxriTe,Best Western Beacon Inn,Grand Haven,5.0,1.0,"['friendly staff', 'location', 'food', 'clean rooms']",[],2
AVwdrvBRIN2L1WUfyPyy,Vagabond Inn Sunnyvale,Sunnyvale,3.25,0.5625,[],"['expensive', 'noisy rooms']",4
AVwds1X4ByjofQCxrskC,Red Mill Inn,Lewes,3.0,0.5,[],[],1
AVwds2jfkufWRAb58dgU,Hollywood Inn Express South,Los Angeles,2.25,0.3125,"['location', 'food', 'clean rooms']","['rude staff', 'cleanliness', 'expensive', 'noisy rooms']",8
AVwdsAlbIN2L1WUfySgQ,Thunderbird Motel,Elko,4.0,0.75,"['clean rooms', 'comfortable', 'food']",['small rooms'],2
AVwdsLHMByjofQCxrmsd,"Home2 Suites By Hilton Philadelphia-Convention Center, Pa",Philadelphia,4.2222,0.8056,"['friendly staff', 'location', 'food', 'clean rooms', 'comfortable', 'good wifi']","['rude staff', 'slow wifi', 'expensive']",18
AVwdslPrIN2L1WUfyXgP,1906 Lodge At Coronado Beach,Coronado,5.0,1.0,"['clean rooms', 'comfortable', 'food']",[],1
AVwdso0wByjofQCxrqzS,The Bay Motel,Superior,4.0,0.75,"['friendly staff', 'comfortable', 'view']",['expensive'],1
AVwdspn9ByjofQCxrq7r,Clevedale Historic Inn And Gardens,Spartanburg,5.0,1.0,['friendly staff'],[],1
AVwdsyjikufWRAb58c4a,Klondike Ranch,Buffalo,5.0,1.0,[],[],1
AVwdt0G9ByjofQCxr1sW,Hampton Inn Suites Conroe I45 North,Conroe,3.0,0.5,"['friendly staff', 'food']",[],2
AVwdtGOAByjofQCxrvBc,Sheraton Kansas City Hotel at Crown Center,Kansas City,4.0444,0.7611,"['friendly staff', 'location', 'clean rooms', 'comfortable', 'food', 'view']","['slow wifi', 'noisy rooms', 'expensive', 'broken', 'small rooms', 'rude staff']",45
AVwdtNL9IN2L1WUfydWO,Tourest Motel,Peru,2.0,0.25,[],"['slow wifi', 'small rooms', 'broken']",1
AVwdtaiekufWRAb58i0E,Loews Portofino Bay Hotel at Universal Orlando,Orlando,4.0,0.75,"['clean rooms', 'friendly staff', 'location']",[],2
AVwdtqsX_7pvs4fz8l0Z,Days Inn Portage,Portage,2.6667,0.4167,['comfortable'],"['small rooms', 'slow wifi', 'broken']",3
AVwdtuoFByjofQCxr08w,Element Denver Park Meadows,Lone Tree,4.0,0.75,"['comfortable', 'friendly staff', 'food', 'location', 'clean rooms', 'view']",['small rooms'],5
AVwdu0Vh_7pvs4fz8v7G,Super 8 Vandalia/dayton International Airport,Vandalia,3.25,0.5625,"['friendly staff', 'comfortable', 'clean rooms']","['cleanliness', 'broken']",4
AVwdu0kjIN2L1WUfyryf,Nites Inn,Barstow,2.0,0.25,[],['rude staff'],1
AVwduLVFByjofQCxr4uw,Four Points by Sheraton Jacksonville Baymeadows,Jacksonville,3.6667,0.6667,"['friendly staff', 'comfortable', 'food', 'clean rooms']",['cleanliness'],6
AVwduO_tByjofQCxr5Q9,Thompson's Motel Inc,Franklin,5.0,1.0,['friendly staff'],[],1
AVwduU_iByjofQCxr6Ak,Esmeralda Inn,Chimney Rock,5.0,1.0,"['food', 'friendly staff', 'clean rooms', 'view', 'comfortable']",[],8
AVwdu_VMIN2L1WUfytWX,Best Western Kenosha Inn,Broken Arrow,4.5,0.875,"['friendly staff', 'clean rooms', 'location']",[],2
AVwduatUkufWRAb58rWL,Best Western Plus Springfield Airport Inn,Springfield,4.3333,0.8333,"['location', 'clean rooms', 'friendly staff', 'value']",['small rooms'],3
AVwduvE2IN2L1WUfyrFI,Best Western Plus Grand Island Inn Suites,Grand Island,5.0,1.0,"['clean rooms', 'comfortable', 'food', 'friendly staff']",[],2
AVwdv0jykufWRAb584cG,Liberty Inn,Winfield,5.0,1.0,[],[],1
AVwdvAQP_7pvs4fz8xub,Hampton Inn Suites Kansas City-Country Club Plaza,Kansas City,4.1667,0.7917,"['clean rooms', 'friendly staff', 'food', 'comfortable', 'location']",['noisy rooms'],6
AVwdvBEu_7pvs4fz8x1n,Holiday Inn Express & Suites Butte,Butte,4.0,0.75,"['clean rooms', 'comfortable', 'view']",[],2
AVwdvDXGByjofQCxsAiz,Days Inn & Suites Madison,Madison,4.0,0.75,"['clean rooms', 'food']",[],1
AVwdvE4j_7pvs4fz8yXN,Best Western Orange Plaza,Orange,4.0,0.75,"['friendly staff', 'clean rooms', 'location', 'comfortable']",[],2
AVwdvL1OIN2L1WUfyvMB,Residence Inn Omaha Downtown/Old Market Area,Omaha,5.0,1.0,"['friendly staff', 'clean rooms', 'food', 'comfortable']",[],6
AVwdvb98kufWRAb580xX,Comfort Inn Traverse City,Traverse City,3.8,0.7,"['clean rooms', 'friendly staff', 'comfortable', 'good wifi', 'food']",['broken'],5
AVwdvbRAByjofQCxsD7W,Comfort Suites,El Paso,3.6667,0.6667,"['friendly staff', 'location', 'comfortable', 'food']","['broken', 'cleanliness']",6
AVwdvr5fIN2L1WUfyz7F,Holiday Inn Express & Suites Fond Du Lac,Fond du Lac,4.0,0.75,"['clean rooms', 'comfortable', 'friendly staff', 'food']",[],3
AVwdvtxJIN2L1WUfy0QV,Hotel Lincoln,Chicago,4.25,0.8125,"['location', 'friendly staff', 'comfortable', 'clean rooms', 'view']","['small rooms', 'broken', 'cleanliness', 'expensive']",8
AVwdw3lv_7pvs4fz9DOJ,The Restoration,Charleston,4.7692,0.9423,"['friendly staff', 'food', 'location', 'comfortable', 'clean rooms']","['rude staff', 'broken']",13
AVwdw5x6ByjofQCxsSDz,The Herrick Lodge,Union Dale,3.0,0.5,[],[],1
AVwdwFIEkufWRAb587Ef,The Westport Inn,Westport,4.0,0.75,"['friendly staff', 'food']",[],2
AVwdwNXh_7pvs4fz89G4,Best Western Old Mill Inn,Omaha,3.2,0.55,[],"['broken', 'small rooms']",5
AVwdwSj0ByjofQCxsMhE,Super 8 Freeport,Freeport,4.0,0.75,"['friendly staff', 'location']",[],1
AVwdwXySByjofQCxsNWW,Hampton Inn Erie-South,Erie,4.5,0.875,"['friendly staff', 'food', 'clean rooms', 'location', 'comfortable', 'value']",['small rooms'],12
AVwdx4G6IN2L1WUfzI1o,Beach Comber Inn,Pismo Beach,5.0,1.0,"['friendly staff', 'location']",[],1
AVwdxAJGByjofQCxsTCV,Best Western Inn,Florence,5.0,1.0,"['food', 'location', 'clean rooms', 'friendly staff']",[],2
AVwdxBZ4kufWRAb59Do2,Larkspur Landing Renton,Renton,4.6667,0.9167,"['friendly staff', 'comfortable', 'food', 'value']",[],3
AVwdxLDrIN2L1WUfzCEi,Comfort Inn Suites,Pittsburg,5.0,1.0,"['clean rooms', 'food', 'friendly staff', 'comfortable', 'location']",[],3
